Cited Article Title,Cited Article EID,Cited Article Link,Miscited Article Title,Miscited Article EID,Miscited Article Link,Citing Article Title,Citing Article EID,Citing Article Link
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Multiscale hybrid feature guided normalizing flow for low-light image enhancement,2-s2.0-85210635547,https://www.scopus.com/record/display.url?eid=2-s2.0-85210635547&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Training-free prior guided diffusion model for zero-reference low-light image enhancement,2-s2.0-85210000777,https://www.scopus.com/record/display.url?eid=2-s2.0-85210000777&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Low-light image enhancement via illumination optimization and color correction,2-s2.0-85211437586,https://www.scopus.com/record/display.url?eid=2-s2.0-85211437586&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Enhanced soft domain adaptation for object detection in the dark,2-s2.0-85210292216,https://www.scopus.com/record/display.url?eid=2-s2.0-85210292216&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Illumination-guided dual-branch fusion network for partition-based image exposure correction,2-s2.0-85210041602,https://www.scopus.com/record/display.url?eid=2-s2.0-85210041602&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Illumination enhancement discriminator and compensation attention based low-light visible and infrared image fusion,2-s2.0-85209581081,https://www.scopus.com/record/display.url?eid=2-s2.0-85209581081&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,UPT-Flow: Multi-scale transformer-guided normalizing flow for low-light image enhancement,2-s2.0-85206612626,https://www.scopus.com/record/display.url?eid=2-s2.0-85206612626&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,ELLAR: An Action Recognition Dataset for Extremely Low-Light Conditions with Dual Gamma Adaptive Modulation,2-s2.0-85212963295,https://www.scopus.com/record/display.url?eid=2-s2.0-85212963295&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Restore Anything with Masks: Leveraging Mask Image Modeling for Blind All-in-One Image Restoration,2-s2.0-85210855841,https://www.scopus.com/record/display.url?eid=2-s2.0-85210855841&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,NamedCurves: Learned Image Enhancement via Color Naming,2-s2.0-85210003619,https://www.scopus.com/record/display.url?eid=2-s2.0-85210003619&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Watching it in Dark: A Target-Aware Representation Learning Framework for High-Level Vision Tasks in Low Illumination,2-s2.0-85209878850,https://www.scopus.com/record/display.url?eid=2-s2.0-85209878850&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Nighttime visible and infrared image fusion based on adversarial learning,2-s2.0-85209738957,https://www.scopus.com/record/display.url?eid=2-s2.0-85209738957&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,DualDn: Dual-Domain Denoising via Differentiable ISP,2-s2.0-85209181732,https://www.scopus.com/record/display.url?eid=2-s2.0-85209181732&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Color-aware fusion of nighttime infrared and visible images,2-s2.0-85208058770,https://www.scopus.com/record/display.url?eid=2-s2.0-85208058770&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Unveiling Advanced Frequency Disentanglement Paradigm for Low-Light Image Enhancement,2-s2.0-85206165324,https://www.scopus.com/record/display.url?eid=2-s2.0-85206165324&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Retinex theory-based nonlinear luminance enhancement and denoising for low-light endoscopic images,2-s2.0-85200898725,https://www.scopus.com/record/display.url?eid=2-s2.0-85200898725&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Denoising diffusion post-processing for low-light image enhancement,2-s2.0-85200569694,https://www.scopus.com/record/display.url?eid=2-s2.0-85200569694&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Exposure difference network for low-light image enhancement,2-s2.0-85199264949,https://www.scopus.com/record/display.url?eid=2-s2.0-85199264949&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Image deraining via invertible disentangled representations,2-s2.0-85202556652,https://www.scopus.com/record/display.url?eid=2-s2.0-85202556652&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,LUIE: Learnable physical model-guided underwater image enhancement with bi-directional unsupervised domain adaptation,2-s2.0-85200519655,https://www.scopus.com/record/display.url?eid=2-s2.0-85200519655&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Exploring Fast and Flexible Zero-Shot Low-Light Image/Video Enhancement,2-s2.0-85207688349,https://www.scopus.com/record/display.url?eid=2-s2.0-85207688349&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,A TransISP Based Image Enhancement Method for Visual Disbalance in Low-light Images,2-s2.0-85207231315,https://www.scopus.com/record/display.url?eid=2-s2.0-85207231315&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Zero-CSC: Low-light image enhancement with zero-reference color self-calibration,2-s2.0-85204395817,https://www.scopus.com/record/display.url?eid=2-s2.0-85204395817&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Ambient-NeRF: light train enhancing neural radiance fields in low-light conditions with ambient-illumination,2-s2.0-85203388273,https://www.scopus.com/record/display.url?eid=2-s2.0-85203388273&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Enhancing low-light images via dehazing principles: Essence and method,2-s2.0-85201301611,https://www.scopus.com/record/display.url?eid=2-s2.0-85201301611&origin=resultslist
Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85085600049,https://www.scopus.com/record/display.url?eid=2-s2.0-85085600049&origin=resultslist,Zero-reference deep curve estimation for low-light image enhancement,2-s2.0-85143764983,https://www.scopus.com/record/display.url?eid=2-s2.0-85143764983&origin=resultslist,Scene recovery: Combining visual enhancement and resolution improvement,2-s2.0-85192149054,https://www.scopus.com/record/display.url?eid=2-s2.0-85192149054&origin=resultslist
